,0,1,ano,periodo,grupo,consulta,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
363,,,2018,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.0,166877583.62,159927595.16,158411909.03,157927853.22,7986288.37,1077521.49
364,,,2018,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.0,1168728.48,539175.98,469354.68,457182.68,294464.7,0.0
365,,,2018,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.0,37000000.0,34937972.19,26824756.21,26470394.12,0.0,0.0
366,,,2018,Consolidado,Estado,Fonte de Recurso,03180000 - RECURSOS DO FECOP,0.0,16975942.54,10403909.02,9382412.48,9296282.48,0.0,0.0
367,,,2018,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.0,61966567.34,61248182.8,61077851.2,61077851.2,0.0,0.0
368,,,2018,Consolidado,Estado,Fonte de Recurso,03270000 - Cotaparte da Contribuição do Salário-Educação,0.0,8000000.0,7979795.75,7769476.97,7769476.97,1173.9,0.0
369,,,2018,Consolidado,Estado,Fonte de Recurso,03300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,0.0,20416487.54,19414604.67,17123085.75,17123085.75,0.0,0.0
370,,,2018,Consolidado,Estado,Fonte de Recurso,03450000 - Recursos do Royalties sobre o Petróleo,0.0,1412355.25,678033.23,638675.51,638675.51,2827910.67,0.0
371,,,2018,Consolidado,Estado,Fonte de Recurso,03500000 - Outras Transferências de Recursos Federais,0.0,41645.1,830.0,0.0,0.0,131541.07,0.0
372,,,2018,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.0,28417567.69,22624150.72,21419955.96,20853564.24,663091.65,0.0
373,,,2018,Consolidado,Estado,Fonte de Recurso,03700000 - Recursos do FMPES,0.0,1110334.26,607657.77,607657.75,607657.75,132279.86,0.0
374,,,2018,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.0,105919291.52,79638226.93,74679284.11,73178175.0,3905115.48,75844.71
375,,,2018,Consolidado,Estado,Fonte de Recurso,04100000 - Acordos - Pepsi-Cola,0.0,5763026.22,5763026.22,5763026.22,5763026.22,214525.38,0.0
376,,,2018,Consolidado,Estado,Fonte de Recurso,04110000 - Acordos - Recofarma,0.0,29700000.0,29698063.46,29624821.46,29624821.46,0.0,0.0
377,,,2018,Consolidado,Estado,Fonte de Recurso,04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,0.0,8000000.0,8000000.0,4015304.86,4015304.86,192082.58,0.0
378,,,2018,Consolidado,Estado,Fonte de Recurso,04300000 - Recursos do Sistema Único de Saúde - SUS,0.0,102656956.6,80255289.82,65449791.92,64953168.46,3042667.0,73510.98
379,,,2018,Consolidado,Estado,Fonte de Recurso,04400000 - Transferências do FNAS,0.0,6700000.0,1970240.26,1387167.56,1380949.22,456225.08,912.0
380,,,2018,Consolidado,Estado,Fonte de Recurso,04500000 - Transferências do FNDE,0.0,45253348.2,9275405.98,4554911.88,2778227.28,109181.54,0.0
381,,,2018,Consolidado,Estado,Fonte de Recurso,04610000 - Fundo Financeiro - RPPS,0.0,4936000.0,4936000.0,4936000.0,4936000.0,6342574.05,0.0
382,,,2018,Consolidado,Estado,Fonte de Recurso,04620000 - Fundo Previdenciário - RPPS,0.0,6000000.0,5674574.58,5203784.55,5203526.18,614.5,0.0
383,,,2018,Consolidado,Estado,Fonte de Recurso,04710000 - Operações de Crédito Internas,0.0,45946487.86,42407161.99,42407161.99,42407161.99,19694427.69,0.0
384,,,2018,Consolidado,Estado,Fonte de Recurso,04750000 - Operações de Crédito Externas,0.0,75834471.67,73322855.84,61545012.73,60032960.97,17540273.39,0.0
385,,,2018,Consolidado,Estado,Fonte de Recurso,04800000 - Convênios,0.0,125022784.94,90052494.86,69685231.04,68013902.54,7814271.13,29995.04
386,,,2018,Consolidado,Estado,Fonte de Recurso,04850000 - Outras Fontes,0.0,74355795.88,58764036.8,26391611.46,26332503.13,4424882.7,13166.63
387,,,2018,Consolidado,Estado,Fonte de Recurso,04950000 - Transferências de Entidades Internacionais,0.0,42759.41,37257.1,37257.1,37257.1,0.0,0.0
388,,,2018,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.0,19443087.93,17715476.64,16845733.98,222867.32,635642.01,0.0
389,,,2018,Consolidado,Estado,Fonte de Recurso,04970000 - Programa Social de Desenvolvimento Humano,0.0,0.0,0.0,0.0,0.0,114042.73,0.0
390,,,2018,Consolidado,Estado,Fonte de Recurso,Total:,15324184000.0,19027282667.24,17630658179.52,17044155436.78,16700429152.15,896550708.26,90270769.88
391,,,2017,Consolidado,Estado,Fonte de Recurso,,,,,,,,
392,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2017,Consolidado,Estado,Fonte de Recurso,,,,,,,,
393,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2017,Consolidado,Estado,Fonte de Recurso,,,,,,,,
394,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2017,Consolidado,Estado,Fonte de Recurso,,,,,,,,
395,,,2017,Consolidado,Estado,Fonte de Recurso,,,,,,,,
396,,,2017,Consolidado,Estado,Fonte de Recurso,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFonteForm.action= ""execDespAnoEstadoFonte.do?method=Consultar&anoexercicio=""+ano+""&mesFinal=""+mesFinal+""&mes=""+mes+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFonteForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFonteForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFonteForm.submit(); }  Despesas::Estado::Fonte de Recurso  Ano  2017  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  14,680,579,000.00 16,942,985,284.00 15,324,896,557.05 14,656,583,083.67 14,197,713,022.50 642,438,912.48 99,858,570.96 01000000 - Recursos Ordinários  7,411,739,000.00 8,018,883,517.26 8,013,430,049.98 7,815,049,106.60 7,639,381,197.99 246,051,931.05 67,865,513.28  01100000 - Recursos de Depósitos Judiciais da LC 151/2015  0.00 57,033,846.32 57,033,846.32 57,033,846.32 57,033,846.32 0.00 0.00  01150000 - Alienação de Bens  1,000,000.00 1,132,605.45 90,305.00 29,605.00 29,605.00 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  329,072,000.00 346,493,460.56 334,753,666.34 326,949,206.00 313,832,071.85 10,354,213.61 2,496.12  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  1,000,000.00 1,000,000.00 979,663.39 979,663.39 979,663.39 5,184,367.08 233,259.50  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,760,000,000.00 1,910,028,304.70 1,909,887,496.77 1,811,671,233.72 1,758,848,738.68 140,388,794.27 19,405,296.77  01270000 - Cotaparte da Contribuição do Salário-Educação  58,000,000.00 58,000,000.00 51,236,560.86 40,924,605.04 34,322,859.50 1,723,343.86 37,988.99  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  41,000,000.00 41,000,000.00 15,704,912.33 15,704,912.33 14,977,893.06 770,903.71 0.00  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  10,550,000.00 15,253,652.03 11,735,988.34 11,735,988.34 11,735,988.34 0.00 79,126.40  01450000 - Recursos do Royalties sobre o Petróleo  170,700,000.00 180,485,077.36 180,405,771.42 175,470,631.06 168,487,715.57 5,489,239.57 168,651.61  01460000 - Recursos do FUNDEB  1,510,000,000.00 1,803,969,240.30 1,803,630,456.60 1,720,928,082.38 1,613,198,101.33 36,288,894.98 1,328,414.07  01500000 - Outras Transferências de Recursos Federais  40,540,000.00 40,540,000.00 27,085,201.80 25,825,255.66 25,700,193.27 1,548,051.43 8,425.00  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 10,775,989.80 9,745,307.05 9,736,714.25 97,893.69 0.00  01600000 - Recursos do FTI  621,378,000.00 736,636,219.63 734,576,646.07 700,665,567.16 673,808,432.76 48,318,072.84 4,352,175.78  01700000 - Recursos do FMPES  88,050,000.00 88,050,000.00 83,456,330.43 71,616,489.71 68,746,658.74 10,915,647.54 3,865.66  02010000 - Recursos Diretamente Arrecadados  270,225,000.00 275,335,260.41 228,639,604.39 212,776,273.31 206,795,193.43 5,791,431.77 43,193.32  02100000 - Acordos - Pepsi-Cola  5,000,000.00 5,000,000.00 1,093,283.56 501,950.00 500,000.00 4,596,279.67 0.00  02110000 - Acordos - Recofarma  5,000,000.00 5,000,000.00 2,215,157.91 1,643,134.45 1,643,134.45 5,566,339.44 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  1,000,000.00 1,000,000.00 427,150.18 173,063.67 173,063.67 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  506,405,000.00 509,320,544.92 459,976,620.24 416,621,553.21 413,484,636.49 38,023,056.20 795,544.29  02350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 192.64 0.00  02400000 - Transferências do FNAS  1,000,000.00 1,340,295.79 304,268.78 292,016.30 292,016.30 61,093.76 0.00  02500000 - Transferências do FNDE  62,300,000.00 62,300,000.00 37,392,653.65 32,178,841.65 26,894,906.25 4,924,224.68 81,909.87  02610000 - Fundo Financeiro - RPPS  392,263,000.00 529,637,000.00 529,270,750.39 529,270,750.39 511,693,078.64 3,097.19 0.00  02620000 - Fundo Previdenciário - RPPS  454,454,000.00 454,454,000.00 10,344,009.75 10,341,071.76 10,341,071.76 0.00 0.00  02710000 - Operações de Crédito Internas 52,000,000.00 119,101,150.37 117,486,820.19 62,485,376.49 61,303,303.38 24,246,786.20 1,667,324.72  02750000 - Operações de Crédito Externas 600,000,000.00 600,000,000.00 76,123,276.95 72,934,077.79 68,568,118.71 2,938,904.23 0.00  02800000 - Convênios 145,960,000.00 145,960,000.00 26,108,407.32 11,764,983.45 11,576,629.14 12,637,630.82 125,397.32  02850000 - Outras Fontes 109,096,000.00 109,096,000.00 8,644,847.28 6,387,019.00 6,059,519.00 1,254,817.74 0.00  02950000 - Transferências de Entidades Internacionais  5,000.00 5,000.00 0.00 0.00 0.00 0.00 0.00  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  20,050,000.00 24,414,187.09 12,805,307.52 9,801,511.70 9,142,639.50 5,511,623.04 38,856.30  02970000 - Doação p/ Programa Social de Desenv Humano  1,000,000.00 1,000,000.00 999,651.15 715,048.80 715,048.80 535,326.21 0.00  03000000 - Recursos Ordinários 0.00 88,762,669.22 84,179,330.98 78,779,706.84 78,410,631.25 4,039,120.66 3,350,897.30  03100000 - Recursos de Depósitos Judiciais da LC 151/2015 - Superávit  0.00 1,855,271.58 1,855,271.58 1,855,271.58 1,855,271.58 0.00 0.00  03150000 - Alienação de Bens  0.00 359,454.32 349,721.65 75,121.65 55,256.95 144,850.00 0.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 19,776.03 12,980.00 10,980.00 10,980.00 0.00 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 474,278.00 4,910.00 4,910.00 4,910.00 0.00 25,592.64  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 0.00 0.00 0.00 0.00 797,005.31 1,173.90  03300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  0.00 6,710,235.85 0.00 0.00 0.00 0.00 0.00  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 104,230.08 104,230.08 104,230.08 104,230.08 0.00 0.00  03450000 - Recursos do Royalties sobre o Petróleo  0.00 48,330,041.73 46,946,756.97 43,888,077.95 43,119,323.39 11,820.00 0.00  03500000 - Outras Transferências de Recursos Federais  0.00 8,635,439.24 8,590,345.94 7,992,412.11 7,976,721.04 0.00 1,740.00  03600000 - Recursos do FTI  0.00 10,256,417.95 8,692,025.38 8,075,562.00 7,781,954.90 462,688.20 0.00  03700000 - Recursos do FMPES  0.00 4,189,456.23 4,148,947.18 4,109,038.48 4,010,966.08 0.00 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 107,317,688.45 86,332,182.35 81,849,596.31 81,807,975.69 3,361,142.38 102,756.35  04100000 - Acordos - Pepsi-Cola  0.00 1,200,000.00 524,995.18 0.00 0.00 541,300.00 0.00  04110000 - Acordos - Recofarma  0.00 80,000.00 18,071.99 18,071.99 18,071.99 1,570,000.00 0.00  04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  0.00 7,000,000.00 5,572,553.80 5,382,151.84 5,378,884.14 623,840.00 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 58,878,189.49 37,955,064.25 32,592,171.61 32,437,673.61 2,928,762.23 69,626.12  04400000 - Transferências do FNAS  0.00 5,924,520.87 3,060,095.64 2,136,634.62 2,136,634.62 103,633.86 18.00  04500000 - Transferências do FNDE  0.00 10,000,000.00 8,297,003.88 8,172,556.24 8,092,640.18 4,547,703.99 0.00  04610000 - Fundo Financeiro - RPPS  0.00 6,440,000.00 6,440,000.00 6,440,000.00 97,425.95 0.00 0.00  04620000 - Fundo Previdenciário - RPPS  0.00 4,000,000.00 3,947,237.10 3,947,237.10 3,946,622.60 0.00 0.00  04710000 - Operações de Crédito Internas 0.00 166,600,000.00 137,335,948.05 113,164,868.33 103,804,582.18 0.00 0.00  04750000 - Operações de Crédito Externas 0.00 70,817,432.59 62,441,353.83 48,894,305.27 40,445,334.30 2,229,261.42 0.00  04800000 - Convênios 0.00 104,055,738.76 39,745,055.18 30,836,080.96 30,360,476.83 5,006,341.69 51,613.87  04850000 - Outras Fontes 0.00 73,857,843.19 28,699,744.31 23,653,031.97 23,583,563.29 2,849,285.52 17,713.78  04950000 - Transferências de Entidades Internacionais  0.00 5,238.23 0.00 0.00 0.00 0.00 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 3,130,000.00 2,373,369.29 1,730,227.28 1,730,227.28 0.00 0.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 720,000.00 654,667.73 654,667.73 540,625.00 0.00 0.00",,,,,,,
397,,,2017,Consolidado,Estado,Fonte de Recurso,Despesas::Estado::Fonte de Recurso,,,,,,,
398,,,2017,Consolidado,Estado,Fonte de Recurso,"Ano  2017  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  14,680,579,000.00 16,942,985,284.00 15,324,896,557.05 14,656,583,083.67 14,197,713,022.50 642,438,912.48 99,858,570.96 01000000 - Recursos Ordinários  7,411,739,000.00 8,018,883,517.26 8,013,430,049.98 7,815,049,106.60 7,639,381,197.99 246,051,931.05 67,865,513.28  01100000 - Recursos de Depósitos Judiciais da LC 151/2015  0.00 57,033,846.32 57,033,846.32 57,033,846.32 57,033,846.32 0.00 0.00  01150000 - Alienação de Bens  1,000,000.00 1,132,605.45 90,305.00 29,605.00 29,605.00 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  329,072,000.00 346,493,460.56 334,753,666.34 326,949,206.00 313,832,071.85 10,354,213.61 2,496.12  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  1,000,000.00 1,000,000.00 979,663.39 979,663.39 979,663.39 5,184,367.08 233,259.50  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,760,000,000.00 1,910,028,304.70 1,909,887,496.77 1,811,671,233.72 1,758,848,738.68 140,388,794.27 19,405,296.77  01270000 - Cotaparte da Contribuição do Salário-Educação  58,000,000.00 58,000,000.00 51,236,560.86 40,924,605.04 34,322,859.50 1,723,343.86 37,988.99  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  41,000,000.00 41,000,000.00 15,704,912.33 15,704,912.33 14,977,893.06 770,903.71 0.00  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  10,550,000.00 15,253,652.03 11,735,988.34 11,735,988.34 11,735,988.34 0.00 79,126.40  01450000 - Recursos do Royalties sobre o Petróleo  170,700,000.00 180,485,077.36 180,405,771.42 175,470,631.06 168,487,715.57 5,489,239.57 168,651.61  01460000 - Recursos do FUNDEB  1,510,000,000.00 1,803,969,240.30 1,803,630,456.60 1,720,928,082.38 1,613,198,101.33 36,288,894.98 1,328,414.07  01500000 - Outras Transferências de Recursos Federais  40,540,000.00 40,540,000.00 27,085,201.80 25,825,255.66 25,700,193.27 1,548,051.43 8,425.00  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 10,775,989.80 9,745,307.05 9,736,714.25 97,893.69 0.00  01600000 - Recursos do FTI  621,378,000.00 736,636,219.63 734,576,646.07 700,665,567.16 673,808,432.76 48,318,072.84 4,352,175.78  01700000 - Recursos do FMPES  88,050,000.00 88,050,000.00 83,456,330.43 71,616,489.71 68,746,658.74 10,915,647.54 3,865.66  02010000 - Recursos Diretamente Arrecadados  270,225,000.00 275,335,260.41 228,639,604.39 212,776,273.31 206,795,193.43 5,791,431.77 43,193.32  02100000 - Acordos - Pepsi-Cola  5,000,000.00 5,000,000.00 1,093,283.56 501,950.00 500,000.00 4,596,279.67 0.00  02110000 - Acordos - Recofarma  5,000,000.00 5,000,000.00 2,215,157.91 1,643,134.45 1,643,134.45 5,566,339.44 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  1,000,000.00 1,000,000.00 427,150.18 173,063.67 173,063.67 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  506,405,000.00 509,320,544.92 459,976,620.24 416,621,553.21 413,484,636.49 38,023,056.20 795,544.29  02350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 192.64 0.00  02400000 - Transferências do FNAS  1,000,000.00 1,340,295.79 304,268.78 292,016.30 292,016.30 61,093.76 0.00  02500000 - Transferências do FNDE  62,300,000.00 62,300,000.00 37,392,653.65 32,178,841.65 26,894,906.25 4,924,224.68 81,909.87  02610000 - Fundo Financeiro - RPPS  392,263,000.00 529,637,000.00 529,270,750.39 529,270,750.39 511,693,078.64 3,097.19 0.00  02620000 - Fundo Previdenciário - RPPS  454,454,000.00 454,454,000.00 10,344,009.75 10,341,071.76 10,341,071.76 0.00 0.00  02710000 - Operações de Crédito Internas 52,000,000.00 119,101,150.37 117,486,820.19 62,485,376.49 61,303,303.38 24,246,786.20 1,667,324.72  02750000 - Operações de Crédito Externas 600,000,000.00 600,000,000.00 76,123,276.95 72,934,077.79 68,568,118.71 2,938,904.23 0.00  02800000 - Convênios 145,960,000.00 145,960,000.00 26,108,407.32 11,764,983.45 11,576,629.14 12,637,630.82 125,397.32  02850000 - Outras Fontes 109,096,000.00 109,096,000.00 8,644,847.28 6,387,019.00 6,059,519.00 1,254,817.74 0.00  02950000 - Transferências de Entidades Internacionais  5,000.00 5,000.00 0.00 0.00 0.00 0.00 0.00  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  20,050,000.00 24,414,187.09 12,805,307.52 9,801,511.70 9,142,639.50 5,511,623.04 38,856.30  02970000 - Doação p/ Programa Social de Desenv Humano  1,000,000.00 1,000,000.00 999,651.15 715,048.80 715,048.80 535,326.21 0.00  03000000 - Recursos Ordinários 0.00 88,762,669.22 84,179,330.98 78,779,706.84 78,410,631.25 4,039,120.66 3,350,897.30  03100000 - Recursos de Depósitos Judiciais da LC 151/2015 - Superávit  0.00 1,855,271.58 1,855,271.58 1,855,271.58 1,855,271.58 0.00 0.00  03150000 - Alienação de Bens  0.00 359,454.32 349,721.65 75,121.65 55,256.95 144,850.00 0.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 19,776.03 12,980.00 10,980.00 10,980.00 0.00 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 474,278.00 4,910.00 4,910.00 4,910.00 0.00 25,592.64  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 0.00 0.00 0.00 0.00 797,005.31 1,173.90  03300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  0.00 6,710,235.85 0.00 0.00 0.00 0.00 0.00  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 104,230.08 104,230.08 104,230.08 104,230.08 0.00 0.00  03450000 - Recursos do Royalties sobre o Petróleo  0.00 48,330,041.73 46,946,756.97 43,888,077.95 43,119,323.39 11,820.00 0.00  03500000 - Outras Transferências de Recursos Federais  0.00 8,635,439.24 8,590,345.94 7,992,412.11 7,976,721.04 0.00 1,740.00  03600000 - Recursos do FTI  0.00 10,256,417.95 8,692,025.38 8,075,562.00 7,781,954.90 462,688.20 0.00  03700000 - Recursos do FMPES  0.00 4,189,456.23 4,148,947.18 4,109,038.48 4,010,966.08 0.00 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 107,317,688.45 86,332,182.35 81,849,596.31 81,807,975.69 3,361,142.38 102,756.35  04100000 - Acordos - Pepsi-Cola  0.00 1,200,000.00 524,995.18 0.00 0.00 541,300.00 0.00  04110000 - Acordos - Recofarma  0.00 80,000.00 18,071.99 18,071.99 18,071.99 1,570,000.00 0.00  04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  0.00 7,000,000.00 5,572,553.80 5,382,151.84 5,378,884.14 623,840.00 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 58,878,189.49 37,955,064.25 32,592,171.61 32,437,673.61 2,928,762.23 69,626.12  04400000 - Transferências do FNAS  0.00 5,924,520.87 3,060,095.64 2,136,634.62 2,136,634.62 103,633.86 18.00  04500000 - Transferências do FNDE  0.00 10,000,000.00 8,297,003.88 8,172,556.24 8,092,640.18 4,547,703.99 0.00  04610000 - Fundo Financeiro - RPPS  0.00 6,440,000.00 6,440,000.00 6,440,000.00 97,425.95 0.00 0.00  04620000 - Fundo Previdenciário - RPPS  0.00 4,000,000.00 3,947,237.10 3,947,237.10 3,946,622.60 0.00 0.00  04710000 - Operações de Crédito Internas 0.00 166,600,000.00 137,335,948.05 113,164,868.33 103,804,582.18 0.00 0.00  04750000 - Operações de Crédito Externas 0.00 70,817,432.59 62,441,353.83 48,894,305.27 40,445,334.30 2,229,261.42 0.00  04800000 - Convênios 0.00 104,055,738.76 39,745,055.18 30,836,080.96 30,360,476.83 5,006,341.69 51,613.87  04850000 - Outras Fontes 0.00 73,857,843.19 28,699,744.31 23,653,031.97 23,583,563.29 2,849,285.52 17,713.78  04950000 - Transferências de Entidades Internacionais  0.00 5,238.23 0.00 0.00 0.00 0.00 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 3,130,000.00 2,373,369.29 1,730,227.28 1,730,227.28 0.00 0.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 720,000.00 654,667.73 654,667.73 540,625.00 0.00 0.00",,,,,,,
