,0,1,ano,periodo,grupo,consulta,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
292,,,2016,Consolidado,Estado,Função,"Ano  2016  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  16,054,234,000.00 17,774,354,894.18 14,997,260,040.99 14,525,065,314.54 14,210,302,422.95 490,879,520.48 173,268,941.90 01-Legislativa  476,635,000.00 473,766,204.40 456,059,732.23 446,283,610.88 432,578,666.24 18,347,408.82 241,207.95  02-Judiciária  601,559,000.00 649,187,970.39 586,554,102.18 580,707,712.50 580,707,712.50 4,676,387.27 14,167,298.32  03-Essencial à Justica  282,751,000.00 297,276,482.36 273,827,747.50 271,312,260.54 241,495,417.49 3,140,358.07 104,296,839.33  04-Administração  686,741,512.00 758,563,193.18 672,080,360.01 664,049,890.00 650,661,079.34 19,191,050.83 136,808.55  06-Segurança Pública  1,587,738,000.00 1,616,426,989.26 1,567,595,962.48 1,562,425,632.02 1,534,729,014.04 44,175,928.56 214,406.72  08-Assistência Social  113,613,000.00 98,964,680.36 92,164,297.42 90,284,219.67 85,957,830.45 2,770,478.17 529,928.41  09-Previdência Social  1,292,489,000.00 1,637,937,789.04 1,476,811,299.45 1,475,064,999.76 1,475,043,213.14 761,526.59 1,141.07  10-Saúde  2,196,647,000.00 2,892,680,711.86 2,805,337,387.70 2,651,584,388.64 2,576,091,648.25 117,046,564.35 34,575,523.05  11-Trabalho  13,591,000.00 14,553,231.41 7,371,685.30 7,312,903.69 7,010,512.72 1,059,644.80 55,427.08  12-Educação  2,902,366,000.00 2,908,132,868.67 2,460,325,736.52 2,271,421,363.38 2,195,619,289.38 194,353,969.25 14,623,306.55  13-Cultura  125,640,000.00 101,987,272.24 96,790,097.07 96,350,689.17 88,204,966.78 4,724,665.64 29,048.40  14-Direitos da Cidadania  368,978,000.00 601,998,686.30 561,264,748.03 550,805,894.07 524,665,408.32 4,912,924.93 653,432.74  15-Urbanismo  506,512,488.00 703,912,251.27 377,113,453.58 328,498,595.31 322,328,147.90 14,321,269.10 134,723.70  16-Habitação  55,658,000.00 55,942,280.86 26,656,096.70 25,336,607.64 25,190,695.37 1,023,315.19 672,552.71  17-Saneamento  222,683,000.00 233,091,571.92 106,385,663.50 99,912,650.68 97,703,428.77 5,946,672.26 822,716.83  18-Gestão Ambiental  59,086,000.00 73,004,293.77 43,330,414.00 42,685,724.96 42,247,957.06 2,350,448.37 80,645.99  19-Ciência e Tecnologia  107,502,000.00 86,114,407.90 59,967,380.12 59,615,828.57 58,920,814.03 2,023,024.43 652,789.40  20-Agricultura  114,234,000.00 158,366,297.04 136,844,716.27 132,919,012.11 129,847,343.62 9,314,274.97 582,250.79  21-Organização Agrária  18,261,000.00 46,287,228.03 40,020,813.10 39,598,443.56 36,327,095.27 393,767.31 34,340.32  23-Comércio e Serviços  39,166,000.00 39,668,751.38 32,326,704.25 29,113,171.05 28,897,052.02 468,340.94 31,926.07  24-Comunicações  81,375,000.00 92,426,360.70 83,963,862.19 81,095,507.32 80,849,046.64 6,222,843.60 0.00  26-Transporte  173,950,000.00 219,388,275.30 87,347,179.08 73,034,047.16 71,720,777.30 11,342,041.44 646,286.92  27-Desporto e Lazer  39,012,000.00 43,642,163.61 38,546,149.12 37,077,708.67 36,451,730.36 2,732,598.89 86,341.00  28-Encargos Especiais  3,344,404,000.00 3,581,385,579.15 2,908,574,453.19 2,908,574,453.19 2,887,053,575.96 19,580,016.70 0.00  99-Reserva de Contingência  643,642,000.00 389,649,353.78 0.00 0.00 0.00 0.00 0.00",,,,,,,
293,,,2016,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
294,,,2016,Consolidado,Estado,Função,Total:,16054234000.00,17774354894.18,14997260040.99,14525065314.54,14210302422.95,490879520.48,173268941.90
295,,,2016,Consolidado,Estado,Função,01-Legislativa,476635000.00,473766204.40,456059732.23,446283610.88,432578666.24,18347408.82,241207.95
296,,,2016,Consolidado,Estado,Função,02-Judiciária,601559000.00,649187970.39,586554102.18,580707712.50,580707712.50,4676387.27,14167298.32
297,,,2016,Consolidado,Estado,Função,03-Essencial à Justica,282751000.00,297276482.36,273827747.50,271312260.54,241495417.49,3140358.07,104296839.33
298,,,2016,Consolidado,Estado,Função,04-Administração,686741512.00,758563193.18,672080360.01,664049890.00,650661079.34,19191050.83,136808.55
299,,,2016,Consolidado,Estado,Função,06-Segurança Pública,1587738000.00,1616426989.26,1567595962.48,1562425632.02,1534729014.04,44175928.56,214406.72
300,,,2016,Consolidado,Estado,Função,08-Assistência Social,113613000.00,98964680.36,92164297.42,90284219.67,85957830.45,2770478.17,529928.41
301,,,2016,Consolidado,Estado,Função,09-Previdência Social,1292489000.00,1637937789.04,1476811299.45,1475064999.76,1475043213.14,761526.59,1141.07
302,,,2016,Consolidado,Estado,Função,10-Saúde,2196647000.00,2892680711.86,2805337387.70,2651584388.64,2576091648.25,117046564.35,34575523.05
303,,,2016,Consolidado,Estado,Função,11-Trabalho,13591000.00,14553231.41,7371685.30,7312903.69,7010512.72,1059644.80,55427.08
304,,,2016,Consolidado,Estado,Função,12-Educação,2902366000.00,2908132868.67,2460325736.52,2271421363.38,2195619289.38,194353969.25,14623306.55
305,,,2016,Consolidado,Estado,Função,13-Cultura,125640000.00,101987272.24,96790097.07,96350689.17,88204966.78,4724665.64,29048.40
306,,,2016,Consolidado,Estado,Função,14-Direitos da Cidadania,368978000.00,601998686.30,561264748.03,550805894.07,524665408.32,4912924.93,653432.74
307,,,2016,Consolidado,Estado,Função,15-Urbanismo,506512488.00,703912251.27,377113453.58,328498595.31,322328147.90,14321269.10,134723.70
308,,,2016,Consolidado,Estado,Função,16-Habitação,55658000.00,55942280.86,26656096.70,25336607.64,25190695.37,1023315.19,672552.71
309,,,2016,Consolidado,Estado,Função,17-Saneamento,222683000.00,233091571.92,106385663.50,99912650.68,97703428.77,5946672.26,822716.83
310,,,2016,Consolidado,Estado,Função,18-Gestão Ambiental,59086000.00,73004293.77,43330414.00,42685724.96,42247957.06,2350448.37,80645.99
311,,,2016,Consolidado,Estado,Função,19-Ciência e Tecnologia,107502000.00,86114407.90,59967380.12,59615828.57,58920814.03,2023024.43,652789.40
312,,,2016,Consolidado,Estado,Função,20-Agricultura,114234000.00,158366297.04,136844716.27,132919012.11,129847343.62,9314274.97,582250.79
313,,,2016,Consolidado,Estado,Função,21-Organização Agrária,18261000.00,46287228.03,40020813.10,39598443.56,36327095.27,393767.31,34340.32
314,,,2016,Consolidado,Estado,Função,23-Comércio e Serviços,39166000.00,39668751.38,32326704.25,29113171.05,28897052.02,468340.94,31926.07
315,,,2016,Consolidado,Estado,Função,24-Comunicações,81375000.00,92426360.70,83963862.19,81095507.32,80849046.64,6222843.60,0.00
316,,,2016,Consolidado,Estado,Função,26-Transporte,173950000.00,219388275.30,87347179.08,73034047.16,71720777.30,11342041.44,646286.92
317,,,2016,Consolidado,Estado,Função,27-Desporto e Lazer,39012000.00,43642163.61,38546149.12,37077708.67,36451730.36,2732598.89,86341.00
318,,,2016,Consolidado,Estado,Função,28-Encargos Especiais,3344404000.00,3581385579.15,2908574453.19,2908574453.19,2887053575.96,19580016.70,0.00
319,,,2016,Consolidado,Estado,Função,99-Reserva de Contingência,643642000.00,389649353.78,0.00,0.00,0.00,0.00,0.00
320,,,2016,Consolidado,Estado,Função,,,,,,,,
321,,,2016,Consolidado,Estado,Função,Portal da Transparência Fiscal v1.0.11,,,,,,,
322,,,2016,Consolidado,Estado,Função,Total:,16054234000.00,17774354894.18,14997260040.99,14525065314.54,14210302422.95,490879520.48,173268941.90
323,,,2016,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
324,,,2016,Consolidado,Estado,Função,"Ano  2016  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  16,054,234,000.00 17,774,354,894.18 14,997,260,040.99 14,525,065,314.54 14,210,302,422.95 490,879,520.48 173,268,941.90 01-Legislativa  476,635,000.00 473,766,204.40 456,059,732.23 446,283,610.88 432,578,666.24 18,347,408.82 241,207.95  02-Judiciária  601,559,000.00 649,187,970.39 586,554,102.18 580,707,712.50 580,707,712.50 4,676,387.27 14,167,298.32  03-Essencial à Justica  282,751,000.00 297,276,482.36 273,827,747.50 271,312,260.54 241,495,417.49 3,140,358.07 104,296,839.33  04-Administração  686,741,512.00 758,563,193.18 672,080,360.01 664,049,890.00 650,661,079.34 19,191,050.83 136,808.55  06-Segurança Pública  1,587,738,000.00 1,616,426,989.26 1,567,595,962.48 1,562,425,632.02 1,534,729,014.04 44,175,928.56 214,406.72  08-Assistência Social  113,613,000.00 98,964,680.36 92,164,297.42 90,284,219.67 85,957,830.45 2,770,478.17 529,928.41  09-Previdência Social  1,292,489,000.00 1,637,937,789.04 1,476,811,299.45 1,475,064,999.76 1,475,043,213.14 761,526.59 1,141.07  10-Saúde  2,196,647,000.00 2,892,680,711.86 2,805,337,387.70 2,651,584,388.64 2,576,091,648.25 117,046,564.35 34,575,523.05  11-Trabalho  13,591,000.00 14,553,231.41 7,371,685.30 7,312,903.69 7,010,512.72 1,059,644.80 55,427.08  12-Educação  2,902,366,000.00 2,908,132,868.67 2,460,325,736.52 2,271,421,363.38 2,195,619,289.38 194,353,969.25 14,623,306.55  13-Cultura  125,640,000.00 101,987,272.24 96,790,097.07 96,350,689.17 88,204,966.78 4,724,665.64 29,048.40  14-Direitos da Cidadania  368,978,000.00 601,998,686.30 561,264,748.03 550,805,894.07 524,665,408.32 4,912,924.93 653,432.74  15-Urbanismo  506,512,488.00 703,912,251.27 377,113,453.58 328,498,595.31 322,328,147.90 14,321,269.10 134,723.70  16-Habitação  55,658,000.00 55,942,280.86 26,656,096.70 25,336,607.64 25,190,695.37 1,023,315.19 672,552.71  17-Saneamento  222,683,000.00 233,091,571.92 106,385,663.50 99,912,650.68 97,703,428.77 5,946,672.26 822,716.83  18-Gestão Ambiental  59,086,000.00 73,004,293.77 43,330,414.00 42,685,724.96 42,247,957.06 2,350,448.37 80,645.99  19-Ciência e Tecnologia  107,502,000.00 86,114,407.90 59,967,380.12 59,615,828.57 58,920,814.03 2,023,024.43 652,789.40  20-Agricultura  114,234,000.00 158,366,297.04 136,844,716.27 132,919,012.11 129,847,343.62 9,314,274.97 582,250.79  21-Organização Agrária  18,261,000.00 46,287,228.03 40,020,813.10 39,598,443.56 36,327,095.27 393,767.31 34,340.32  23-Comércio e Serviços  39,166,000.00 39,668,751.38 32,326,704.25 29,113,171.05 28,897,052.02 468,340.94 31,926.07  24-Comunicações  81,375,000.00 92,426,360.70 83,963,862.19 81,095,507.32 80,849,046.64 6,222,843.60 0.00  26-Transporte  173,950,000.00 219,388,275.30 87,347,179.08 73,034,047.16 71,720,777.30 11,342,041.44 646,286.92  27-Desporto e Lazer  39,012,000.00 43,642,163.61 38,546,149.12 37,077,708.67 36,451,730.36 2,732,598.89 86,341.00  28-Encargos Especiais  3,344,404,000.00 3,581,385,579.15 2,908,574,453.19 2,908,574,453.19 2,887,053,575.96 19,580,016.70 0.00  99-Reserva de Contingência  643,642,000.00 389,649,353.78 0.00 0.00 0.00 0.00 0.00",,,,,,,
325,,,2016,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
326,,,2016,Consolidado,Estado,Função,Total:,16054234000.00,17774354894.18,14997260040.99,14525065314.54,14210302422.95,490879520.48,173268941.90
327,,,2016,Consolidado,Estado,Função,01-Legislativa,476635000.00,473766204.40,456059732.23,446283610.88,432578666.24,18347408.82,241207.95
328,,,2016,Consolidado,Estado,Função,02-Judiciária,601559000.00,649187970.39,586554102.18,580707712.50,580707712.50,4676387.27,14167298.32
329,,,2016,Consolidado,Estado,Função,03-Essencial à Justica,282751000.00,297276482.36,273827747.50,271312260.54,241495417.49,3140358.07,104296839.33
330,,,2016,Consolidado,Estado,Função,04-Administração,686741512.00,758563193.18,672080360.01,664049890.00,650661079.34,19191050.83,136808.55
331,,,2016,Consolidado,Estado,Função,06-Segurança Pública,1587738000.00,1616426989.26,1567595962.48,1562425632.02,1534729014.04,44175928.56,214406.72
332,,,2016,Consolidado,Estado,Função,08-Assistência Social,113613000.00,98964680.36,92164297.42,90284219.67,85957830.45,2770478.17,529928.41
333,,,2016,Consolidado,Estado,Função,09-Previdência Social,1292489000.00,1637937789.04,1476811299.45,1475064999.76,1475043213.14,761526.59,1141.07
334,,,2016,Consolidado,Estado,Função,10-Saúde,2196647000.00,2892680711.86,2805337387.70,2651584388.64,2576091648.25,117046564.35,34575523.05
335,,,2016,Consolidado,Estado,Função,11-Trabalho,13591000.00,14553231.41,7371685.30,7312903.69,7010512.72,1059644.80,55427.08
336,,,2016,Consolidado,Estado,Função,12-Educação,2902366000.00,2908132868.67,2460325736.52,2271421363.38,2195619289.38,194353969.25,14623306.55
337,,,2016,Consolidado,Estado,Função,13-Cultura,125640000.00,101987272.24,96790097.07,96350689.17,88204966.78,4724665.64,29048.40
338,,,2016,Consolidado,Estado,Função,14-Direitos da Cidadania,368978000.00,601998686.30,561264748.03,550805894.07,524665408.32,4912924.93,653432.74
339,,,2016,Consolidado,Estado,Função,15-Urbanismo,506512488.00,703912251.27,377113453.58,328498595.31,322328147.90,14321269.10,134723.70
340,,,2016,Consolidado,Estado,Função,16-Habitação,55658000.00,55942280.86,26656096.70,25336607.64,25190695.37,1023315.19,672552.71
341,,,2016,Consolidado,Estado,Função,17-Saneamento,222683000.00,233091571.92,106385663.50,99912650.68,97703428.77,5946672.26,822716.83
342,,,2016,Consolidado,Estado,Função,18-Gestão Ambiental,59086000.00,73004293.77,43330414.00,42685724.96,42247957.06,2350448.37,80645.99
343,,,2016,Consolidado,Estado,Função,19-Ciência e Tecnologia,107502000.00,86114407.90,59967380.12,59615828.57,58920814.03,2023024.43,652789.40
344,,,2016,Consolidado,Estado,Função,20-Agricultura,114234000.00,158366297.04,136844716.27,132919012.11,129847343.62,9314274.97,582250.79
345,,,2016,Consolidado,Estado,Função,21-Organização Agrária,18261000.00,46287228.03,40020813.10,39598443.56,36327095.27,393767.31,34340.32
346,,,2016,Consolidado,Estado,Função,23-Comércio e Serviços,39166000.00,39668751.38,32326704.25,29113171.05,28897052.02,468340.94,31926.07
347,,,2016,Consolidado,Estado,Função,24-Comunicações,81375000.00,92426360.70,83963862.19,81095507.32,80849046.64,6222843.60,0.00
348,,,2016,Consolidado,Estado,Função,26-Transporte,173950000.00,219388275.30,87347179.08,73034047.16,71720777.30,11342041.44,646286.92
349,,,2016,Consolidado,Estado,Função,27-Desporto e Lazer,39012000.00,43642163.61,38546149.12,37077708.67,36451730.36,2732598.89,86341.00
350,,,2016,Consolidado,Estado,Função,28-Encargos Especiais,3344404000.00,3581385579.15,2908574453.19,2908574453.19,2887053575.96,19580016.70,0.00
351,,,2016,Consolidado,Estado,Função,99-Reserva de Contingência,643642000.00,389649353.78,0.00,0.00,0.00,0.00,0.00
352,,,2016,Consolidado,Estado,Função,,,,,,,,
353,,,2016,Consolidado,Estado,Função,Total:,16054234000.00,17774354894.18,14997260040.99,14525065314.54,14210302422.95,490879520.48,173268941.90
354,,,2016,Consolidado,Estado,Função,01-Legislativa,476635000.0,473766204.4,456059732.23,446283610.88,432578666.24,18347408.82,241207.95
355,,,2016,Consolidado,Estado,Função,02-Judiciária,601559000.0,649187970.39,586554102.18,580707712.5,580707712.5,4676387.27,14167298.32
356,,,2016,Consolidado,Estado,Função,03-Essencial à Justica,282751000.0,297276482.36,273827747.5,271312260.54,241495417.49,3140358.07,104296839.33
357,,,2016,Consolidado,Estado,Função,04-Administração,686741512.0,758563193.18,672080360.01,664049890.0,650661079.34,19191050.83,136808.55
358,,,2016,Consolidado,Estado,Função,06-Segurança Pública,1587738000.0,1616426989.26,1567595962.48,1562425632.02,1534729014.04,44175928.56,214406.72
359,,,2016,Consolidado,Estado,Função,08-Assistência Social,113613000.0,98964680.36,92164297.42,90284219.67,85957830.45,2770478.17,529928.41
360,,,2016,Consolidado,Estado,Função,09-Previdência Social,1292489000.0,1637937789.04,1476811299.45,1475064999.76,1475043213.14,761526.59,1141.07
361,,,2016,Consolidado,Estado,Função,10-Saúde,2196647000.0,2892680711.86,2805337387.7,2651584388.64,2576091648.25,117046564.35,34575523.05
362,,,2016,Consolidado,Estado,Função,11-Trabalho,13591000.0,14553231.41,7371685.3,7312903.69,7010512.72,1059644.8,55427.08
363,,,2016,Consolidado,Estado,Função,12-Educação,2902366000.0,2908132868.67,2460325736.52,2271421363.38,2195619289.38,194353969.25,14623306.55
364,,,2016,Consolidado,Estado,Função,13-Cultura,125640000.0,101987272.24,96790097.07,96350689.17,88204966.78,4724665.64,29048.4
365,,,2016,Consolidado,Estado,Função,14-Direitos da Cidadania,368978000.0,601998686.3,561264748.03,550805894.07,524665408.32,4912924.93,653432.74
366,,,2016,Consolidado,Estado,Função,15-Urbanismo,506512488.0,703912251.27,377113453.58,328498595.31,322328147.9,14321269.1,134723.7
367,,,2016,Consolidado,Estado,Função,16-Habitação,55658000.0,55942280.86,26656096.7,25336607.64,25190695.37,1023315.19,672552.71
368,,,2016,Consolidado,Estado,Função,17-Saneamento,222683000.0,233091571.92,106385663.5,99912650.68,97703428.77,5946672.26,822716.83
369,,,2016,Consolidado,Estado,Função,18-Gestão Ambiental,59086000.0,73004293.77,43330414.0,42685724.96,42247957.06,2350448.37,80645.99
370,,,2016,Consolidado,Estado,Função,19-Ciência e Tecnologia,107502000.0,86114407.9,59967380.12,59615828.57,58920814.03,2023024.43,652789.4
371,,,2016,Consolidado,Estado,Função,20-Agricultura,114234000.0,158366297.04,136844716.27,132919012.11,129847343.62,9314274.97,582250.79
372,,,2016,Consolidado,Estado,Função,21-Organização Agrária,18261000.0,46287228.03,40020813.1,39598443.56,36327095.27,393767.31,34340.32
373,,,2016,Consolidado,Estado,Função,23-Comércio e Serviços,39166000.0,39668751.38,32326704.25,29113171.05,28897052.02,468340.94,31926.07
374,,,2016,Consolidado,Estado,Função,24-Comunicações,81375000.0,92426360.7,83963862.19,81095507.32,80849046.64,6222843.6,0.0
375,,,2016,Consolidado,Estado,Função,26-Transporte,173950000.0,219388275.3,87347179.08,73034047.16,71720777.3,11342041.44,646286.92
376,,,2016,Consolidado,Estado,Função,27-Desporto e Lazer,39012000.0,43642163.61,38546149.12,37077708.67,36451730.36,2732598.89,86341.0
377,,,2016,Consolidado,Estado,Função,28-Encargos Especiais,3344404000.0,3581385579.15,2908574453.19,2908574453.19,2887053575.96,19580016.7,0.0
378,,,2016,Consolidado,Estado,Função,99-Reserva de Contingência,643642000.0,389649353.78,0.0,0.0,0.0,0.0,0.0
379,,,2016,Consolidado,Estado,Função,Total:,16054234000.0,17774354894.18,14997260040.99,14525065314.54,14210302422.95,490879520.48,173268941.9
380,,,2015,Consolidado,Estado,Função,,,,,,,,
381,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2015,Consolidado,Estado,Função,,,,,,,,
